Address,Parcel,Code Number,Code Description,Date Cited,Date Corrected,Violation Status,Case Number,Code Case Status
"173 SHERMAN ST
Cambridge, MA 02139
(42.391906, -71.132785)",194-82,410.602,Maint. of Areas Free from Garbage and Rubbish,07/26/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014319-2016,Active
"15 JAMES WAY
Cambridge, MA 02139
(42.370221, -71.088694)",39-162,410.602,Maint. of Areas Free from Garbage and Rubbish,06/08/2017 12:00:00 AM,06/23/2017 12:00:00 AM,Corrected,HOU-018917-2017,Closed
"89 HANCOCK ST
Cambridge, MA 02139
(42.368831, -71.108236)",116-91,410.602,Maint. of Areas Free from Garbage and Rubbish,07/08/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-001386-2013,Closed
"100 LANDSDOWNE ST
Cambridge, MA 02139
(42.360178, -71.101144)",68-74,410.602,Maint. of Areas Free from Garbage and Rubbish,08/17/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-014696-2016,Active
"2440 Massachusetts Ave
Cambridge, MA 02139
(42.398216, -71.13127)",,410.501,Weathertight Elements,06/14/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-001182-2013,Closed
"25 MARCELLA ST
Cambridge, MA 02139
(42.371467, -71.089744)",37-57,410.602,Maint. of Areas Free from Garbage and Rubbish,10/02/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-002389-2013,Closed
"67 GORE ST
Cambridge, MA 02139
(42.371861, -71.080801)",21-47-1F,410.151,Shared Facilities,09/09/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-015006-2016,Closed
"248 BROOKLINE ST
Cambridge, MA 02139
(42.35795, -71.107413)",96-75-248/2,410.351,Owner's Inst. and Maint. Responsibilities,05/21/2015 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-008178-2015,Closed
"228 BROADWAY
Cambridge, MA 02139
(42.366636, -71.094219)",42-81,410.55,"Extermination of Insects, Rodents and Skunks",07/15/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-001484-2013,Closed
"10 Magazine St
Cambridge, MA 02139
(42.364495, -71.105147)",106-125,410.501,Weathertight Elements,10/27/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-015891-2016,Active
"49 Madison Ave
Cambridge, MA 02139
(42.399024, -71.136105)",188-56,410.602,Maint. of Areas Free from Garbage and Rubbish,07/31/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-001632-2013,Closed
"6 CENTRE ST
Cambridge, MA 02139
(42.369411, -71.108449)",116-90,410.55,"Extermination of Insects, Rodents and Skunks",05/31/2017 12:00:00 AM,06/23/2017 12:00:00 AM,Corrected,HOU-018789-2017,Closed
"90 NORFOLK ST
Cambridge, MA 02139
(42.366419, -71.100472)",89-3,410.501,Weathertight Elements,04/29/2014 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-004640-2014,Court
"289 Columbia St
Cambridge, MA 02139
(42.370267, -71.096002)",79-21,410.351,Owner's Inst. and Maint. Responsibilities,07/18/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014170-2016,Closed
"23 Ware St
Cambridge, MA 02139
(42.373419, -71.112651)",136-33,410.6,Storage of Garbage and Rubbish,08/31/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-020157-2017,Active
"19 Sullivan Rd
Cambridge, MA 02139
(42.375718, -71.153823)",255-32,410.602,Maint. of Areas Free from Garbage and Rubbish,09/05/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-005968-2014,Closed
"8 INMAN ST
Cambridge, MA 02139
(42.366978, -71.105241)",107-2,410.55,"Extermination of Insects, Rodents and Skunks",02/26/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-011474-2016,Closed
"7 GARDEN CT
Cambridge, MA 02139
(42.383917, -71.130149)",,410.5,Owner's Resp. to Maintain Structural Elements,06/21/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019738-2017,Court
"441 BROADWAY
Cambridge, MA 02139
(42.372909, -71.110097)",138-2,410.55,"Extermination of Insects, Rodents and Skunks",11/02/2016 12:00:00 AM,06/20/2017 12:00:00 AM,Corrected,HOU-015979-2016,Closed
"956 CAMBRIDGE ST
Cambridge, MA 02139
(42.372708, -71.092997)",80-53-2,410.5,Owner's Resp. to Maintain Structural Elements,05/05/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-018413-2017,Active
"48 WARREN ST
Cambridge, MA 02139
(42.373572, -71.08789)",36-147,410.55,"Extermination of Insects, Rodents and Skunks",09/20/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-002247-2013,Closed
"151 WALDEN ST
Cambridge, MA 02139
(42.387321, -71.127831)",204-126-3,410.482,Smoke Detectors and Carbon Monoxide Alarms,04/16/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-007858-2015,Closed
"99 LEXINGTON AVE
Cambridge, MA 02139
(42.378453, -71.140489)",235-9-99/1,410.482,Smoke Detectors and Carbon Monoxide Alarms,03/26/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-000537-2013,Closed
"10 BRISTOL ST
Cambridge, MA 02139
(42.367921, -71.093846)",40-136-1,410.5,Owner's Resp. to Maintain Structural Elements,02/21/2015 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-007263-2015,Closed
"1716 CAMBRIDGE ST
Cambridge, MA 02139
(42.375231, -71.112578)",137-38-27,410.351,Owner's Inst. and Maint. Responsibilities,07/28/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014390-2016,Active
"11 FIELD ST
Cambridge, MA 02139
(42.385775, -71.135312)",262-15-2,410.6,Storage of Garbage and Rubbish,06/13/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-018995-2017,Active
"318 HARVARD ST
Cambridge, MA 02139
(42.370126, -71.107181)",116-29,410.55,"Extermination of Insects, Rodents and Skunks",05/09/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-000862-2013,Closed
"280 WALDEN ST
basement Cambridge, MA 02139
(42.385806, -71.131872)",228-31,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,02/07/2014 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-003656-2014,Closed
"23 FAIRMONT AVE
Cambridge, MA 02139
(42.361841, -71.112439)",127-168-2,410.501,Weathertight Elements,05/10/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-018492-2017,Active
"272 Western Ave
Cambridge, MA 02139
(42.364606, -71.112313)",126-132,410.55,"Extermination of Insects, Rodents and Skunks",02/10/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-017044-2017,Active
"105 SCIARAPPA ST
Cambridge, MA 02139
(42.368668, -71.082082)",26-59,410.351,Owner's Inst. and Maint. Responsibilities,05/01/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-000783-2013,Closed
"67 FIFTH ST
Cambridge, MA 02139
(42.370947, -71.083254)",,410.6,Storage of Garbage and Rubbish,07/12/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019397-2017,Active
"50 WASHBURN AVE
Cambridge, MA 02139
(42.400134, -71.13051)",184-89,410.5,Owner's Resp. to Maintain Structural Elements,06/22/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-013706-2016,Closed
"851 CAMBRIDGE ST
Cambridge, MA 02139
(42.372454, -71.091028)",36-266,410.602,Maint. of Areas Free from Garbage and Rubbish,10/23/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Corrected,HOU-002652-2013,Closed
"122 KINNAIRD ST
Cambridge, MA 02139
(42.367773, -71.113049)",121-74,410.5,Owner's Resp. to Maintain Structural Elements,07/22/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-005576-2014,Active
"10 Harding St
Cambridge, MA 02139
(42.372721, -71.090577)",36-127,410.6,Storage of Garbage and Rubbish,08/20/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-001886-2013,Closed
"254 Western Ave
Cambridge, MA 02139
(42.364655, -71.111729)",126-62,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,10/28/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-009675-2015,Active
"179 RINDGE AVE
Cambridge, MA 02139
(42.393405, -71.131693)",192-160,410.5,Owner's Resp. to Maintain Structural Elements,05/01/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-018331-2017,Active
"38 Harding St
Cambridge, MA 02139
(42.373777, -71.090357)",36-71,410.6,Storage of Garbage and Rubbish,09/14/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-009092-2015,Closed
"52 IRVING ST
Cambridge, MA 02139
(42.377371, -71.110604)",142-50,410.6,Storage of Garbage and Rubbish,08/24/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-020050-2017,Active
"634 HURON AVE
Cambridge, MA 02139
(42.379847, -71.151259)",258-27,410.602,Maint. of Areas Free from Garbage and Rubbish,05/19/2015 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-008157-2015,Court
"152 SPRING ST
Cambridge, MA 02139
(42.369588, -71.085147)",26-165,410.251,Kitchen Lighting and Electrical Outlets,07/07/2014 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-005385-2014,Closed
"351 Massachusetts Ave
Cambridge, MA 02139
(42.362791, -71.099318)",70-98,410.55,"Extermination of Insects, Rodents and Skunks",11/15/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-016090-2016,Court
"33 ROBERTS RD
Cambridge, MA 02139
(42.376628, -71.108373)",140-6,410.6,Storage of Garbage and Rubbish,06/01/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-018816-2017,Active
"13 UNION ST
Cambridge, MA 02139
(42.369041, -71.095687)",77-6,410.602,Maint. of Areas Free from Garbage and Rubbish,01/05/2015 12:00:00 AM,09/05/2017 06:00:07 AM,Corrected,HOU-006885-2015,Closed
"1 Seventh St
Cambridge, MA 02139
(42.372453, -71.085202)",35-21,410.6,Storage of Garbage and Rubbish,10/19/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-015778-2016,Active
"10 Harding St
Cambridge, MA 02139
(42.372721, -71.090577)",36-127,410.55,"Extermination of Insects, Rodents and Skunks",10/21/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-002397-2013,Closed
"173 RINDGE AVE
Cambridge, MA 02139
(42.393394, -71.131528)",192-157,410.602,Maint. of Areas Free from Garbage and Rubbish,09/01/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-020168-2017,Active
"38 Harding St
Cambridge, MA 02139
(42.373777, -71.090357)",36-71,410.253,Light Fixtures Oth than in Habit. Rooms or Kitch.,09/14/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-009092-2015,Closed
"4 HURLBUT ST
Cambridge, MA 02139
(42.383385, -71.120296)",175-44,410.6,Storage of Garbage and Rubbish,08/28/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-020114-2017,Active
"113 HAMPSHIRE ST
Cambridge, MA 02139
(42.36972, -71.095941)",79-115,410.201,Temperature Requirements,11/24/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-009969-2015,Closed
"7 Seckel St
Cambridge, MA 02139
(42.369597, -71.093696)",78-74,410.602,Maint. of Areas Free from Garbage and Rubbish,04/13/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-018030-2017,Active
"73 INMAN ST
Cambridge, MA 02139
(42.370821, -71.102417)",114-92-1,410.602,Maint. of Areas Free from Garbage and Rubbish,08/23/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-020021-2017,Active
"38 Harding St
Cambridge, MA 02139
(42.373777, -71.090357)",36-71,410.351,Owner's Inst. and Maint. Responsibilities,09/14/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-009092-2015,Closed
"179 Harvard St
Cambridge, MA 02139
(42.366409, -71.096272)",76-126,410.602,Maint. of Areas Free from Garbage and Rubbish,07/18/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019462-2017,Active
"22 FAIRMONT AVE
Cambridge, MA 02139
(42.361893, -71.112377)",127-171,410.452,Safe Condition,12/16/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-010267-2015,Closed
"307 FRESH POND PKWY
Cambridge, MA 02139
(42.384942, -71.141435)",260-76,410.602,Maint. of Areas Free from Garbage and Rubbish,08/04/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019703-2017,Active
"66 HURLEY ST
Cambridge, MA 02139
(42.368199, -71.079773)",17-61,410.482,Smoke Detectors and Carbon Monoxide Alarms,11/17/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-016123-2016,Closed
"254 Western Ave
Cambridge, MA 02139
(42.364655, -71.111729)",126-62,410.45,Means of Egress,10/28/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-009675-2015,Active
"113 HAMPSHIRE ST
Cambridge, MA 02139
(42.36972, -71.095941)",79-115,410.602,Maint. of Areas Free from Garbage and Rubbish,10/21/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Corrected,HOU-009391-2015,Closed
"117 WALDEN ST
Cambridge, MA 02139
(42.38771, -71.126614)",202-95,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,02/12/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-003705-2014,Closed
"384 BROADWAY
Cambridge, MA 02139
(42.371262, -71.105924)",115-11,410.354,"Metering of Electricity, Gas and Water",08/29/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-014861-2016,Active
"97 PEMBERTON ST
Cambridge, MA 02139
(42.390344, -71.126999)",199-1,410.55,"Extermination of Insects, Rodents and Skunks",03/07/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-000387-2013,Closed
"234 Hurley St
Cambridge, MA 02139
(42.368489, -71.082024)",17-1-3,410.602,Maint. of Areas Free from Garbage and Rubbish,09/09/2015 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-009086-2015,Closed
"66 Bishop Allen Dr
Cambridge, MA 02139
(42.365091, -71.101039)",91-185,410.6,Storage of Garbage and Rubbish,11/07/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-002805-2013,Closed
"369 Prospect St
Cambridge, MA 02139
(42.373912, -71.097769)",83-45,410.481,Posting of Name of Owner,03/16/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-007502-2015,Closed
"52 Trowbridge St
Cambridge, MA 02139
(42.37266, -71.111202)",135-44,410.55,"Extermination of Insects, Rodents and Skunks",05/30/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-004956-2014,Closed
"27 Putnam Ave
Cambridge, MA 02139
(42.369103, -71.113455)",131-59,410.28,Natural and Mechanical Ventilation,03/17/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Corrected,HOU-004110-2014,Closed
"179 Harvard St
Cambridge, MA 02139
(42.366409, -71.096272)",76-126,410.255,Amperage,10/07/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-015611-2016,Active
"349 Broadway
Rear House Cambridge, MA 02139
(42.37028, -71.103442)",114-97-347/5,410.602,Maint. of Areas Free from Garbage and Rubbish,07/14/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014106-2016,Closed
"232 Hurley St
Cambridge, MA 02139
(42.368476, -71.081924)",17-1,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,08/17/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014695-2016,Active
"10 Harding St
Basement Cambridge, MA 02139
(42.372721, -71.090577)",36-164,410.402,Grade Level,07/25/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-014266-2016,Closed
"57 OTIS ST
Cambridge, MA 02139
(42.37035, -71.08021)",,410.602,Maint. of Areas Free from Garbage and Rubbish,07/09/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-001410-2013,Active
"86 LEXINGTON AVE
Cambridge, MA 02139
(42.378338, -71.140445)",247-105,410.55,"Extermination of Insects, Rodents and Skunks",04/10/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-017955-2017,Active
"37 LINNAEAN ST
Cambridge, MA 02139
(42.383629, -71.123283)",211-9-3,410.5,Owner's Resp. to Maintain Structural Elements,07/19/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-014197-2016,Active
"341 BROADWAY
Cambridge, MA 02139
(42.36999, -71.102699)",109-24,410.55,"Extermination of Insects, Rodents and Skunks",08/21/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019967-2017,Active
"351 CARDINAL MEDEIROS AVE
Cambridge, MA 02139
(42.370151, -71.089573)",39-45-3,410.55,"Extermination of Insects, Rodents and Skunks",05/21/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-000938-2013,Closed
"65 LANGDON ST
Cambridge, MA 02139
(42.380302, -71.121708)",173-20,410.6,Storage of Garbage and Rubbish,07/24/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019551-2017,Court
"11 Goodman Rd
Cambridge, MA 02139
(42.371402, -71.10839)",115-88,410.5,Owner's Resp. to Maintain Structural Elements,01/14/2015 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-007021-2015,Closed
"270 GARDEN ST
Cambridge, MA 02139
(42.386415, -71.135852)",262-2,410.503,Protective Railings and Walls,08/12/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-008896-2015,Court
"254 ELM ST
Cambridge, MA 02139
(42.372517, -71.09564)",80-20,410.482,Smoke Detectors and Carbon Monoxide Alarms,04/11/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-000667-2013,Closed
"111 CHESTNUT ST
Cambridge, MA 02139
(42.356956, -71.10937)",97-14,410.601,Collection of Garbage and Rubbish,06/20/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-013630-2016,Closed
"17 MILLER AVE
Cambridge, MA 02139
(42.392525, -71.120588)",180-19,410.452,Safe Condition,12/12/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-016390-2016,Active
"1 RICHDALE AVE
Cambridge, MA 02139
(42.388236, -71.121497)",178-52-2,410.552,Screens for Doors,07/21/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019536-2017,Active
"20 Howard St
Cambridge, MA 02139
(42.36434, -71.110704)",125-20,410.55,"Extermination of Insects, Rodents and Skunks",07/18/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-001507-2013,Closed
"377 PROSPECT ST
Cambridge, MA 02139
(42.374088, -71.097643)",83-43,410.5,Owner's Resp. to Maintain Structural Elements,08/03/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-019702-2017,Active
"384 BROADWAY
Cambridge, MA 02139
(42.371262, -71.105924)",115-11,410.351,Owner's Inst. and Maint. Responsibilities,08/29/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Corrected,HOU-014861-2016,Active
"183 HARVARD ST
Cambridge, MA 02139
(42.366514, -71.096522)",76-126,410.55,"Extermination of Insects, Rodents and Skunks",09/04/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Corrected,HOU-005914-2014,Closed
"137 COLUMBIA ST
Cambridge, MA 02139
(42.366586, -71.098079)",89-73,410.6,Storage of Garbage and Rubbish,04/05/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-000642-2013,Closed
"400 Walden St
Cambridge, MA 02139
(42.383182, -71.134806)",230-141,410.5,Owner's Resp. to Maintain Structural Elements,03/13/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-017485-2017,Active
"67 GORE ST
Cambridge, MA 02139
(42.371861, -71.080801)",21-47-1F,410.482,Smoke Detectors and Carbon Monoxide Alarms,09/09/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-015006-2016,Closed
"254 Western Ave
Cambridge, MA 02139
(42.364655, -71.111729)",126-62,410.451,Egress Obstructions,10/28/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-009675-2015,Active
"369 Prospect St
Cambridge, MA 02139
(42.373912, -71.097769)",83-45,410.602,Maint. of Areas Free from Garbage and Rubbish,03/16/2015 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-007502-2015,Closed
"89 HANCOCK ST
Cambridge, MA 02139
(42.368831, -71.108236)",116-91,410.81,Access for Repairs and Alterations,12/12/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-016401-2016,Active
"23 FAIRMONT AVE
Cambridge, MA 02139
(42.361841, -71.112439)",127-167-1,410.602,Maint. of Areas Free from Garbage and Rubbish,05/10/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-018492-2017,Active
"2 Porter Pk
Cambridge, MA 02139
(42.389609, -71.12122)",178-110,410.55,"Extermination of Insects, Rodents and Skunks",05/31/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-018826-2017,Active
"179 Harvard St
Cambridge, MA 02139
(42.366409, -71.096272)",76-126,410.55,"Extermination of Insects, Rodents and Skunks",10/07/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-015611-2016,Active
"33 BLANCHARD RD
Cambridge, MA 02139
(42.391812, -71.157508)",267B-18,410.602,Maint. of Areas Free from Garbage and Rubbish,10/17/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Corrected,HOU-002587-2013,Closed
"142 AMORY ST
Cambridge, MA 02139
(42.372416, -71.100059)",110-51,410.602,Maint. of Areas Free from Garbage and Rubbish,07/13/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019401-2017,Court
"634 Huron Ave
Cambridge, MA 02139
(42.379847, -71.151259)",258-27,410.501,Weathertight Elements,02/11/2014 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-003670-2014,Active
"157 WINDSOR ST
Cambridge, MA 02139
(42.365203, -71.096128)",74-48,410.43,Temp. Housing Allowed Only w/ Brd. of Health Perm.,09/25/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-006148-2014,Court
"166 HAMPSHIRE ST
Cambridge, MA 02139
(42.371942, -71.098671)",87-39,410.451,Egress Obstructions,01/11/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-010603-2016,Active
"369 Prospect St
Cambridge, MA 02139
(42.373912, -71.097769)",83-45,410.552,Screens for Doors,08/03/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019700-2017,Court
"341 MT AUBURN ST
Cambridge, MA 02139
(42.375027, -71.135898)",240-38,410.351,Owner's Inst. and Maint. Responsibilities,08/07/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-001712-2013,Closed
"383 HARVARD ST
Cambridge, MA 02139
(42.371739, -71.113103)",135-23,410.5,Owner's Resp. to Maintain Structural Elements,09/17/2014 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-006062-2014,Active
"259 WINDSOR ST
Cambridge, MA 02139
(42.36763, -71.095228)",76-73,410.55,"Extermination of Insects, Rodents and Skunks",05/11/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-018519-2017,Active
"44 Union St
Cambridge, MA 02139
(42.370472, -71.094885)",79-67-1,410.602,Maint. of Areas Free from Garbage and Rubbish,08/26/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-001948-2013,Closed
"44 Union St
Cambridge, MA 02139
(42.370472, -71.094885)",79-67-1,410.602,Maint. of Areas Free from Garbage and Rubbish,08/26/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-001948-2013,Closed
"44 Union St
Cambridge, MA 02139
(42.370472, -71.094885)",79-67-1,410.602,Maint. of Areas Free from Garbage and Rubbish,08/26/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-001948-2013,Closed
"10 Harding St
Basement Cambridge, MA 02139
(42.372721, -71.090577)",36-164,410.6,Storage of Garbage and Rubbish,07/25/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-014266-2016,Closed
"960 CAMBRIDGE ST
THREE Cambridge, MA 02139
",80-52-THREE,410.5,Owner's Resp. to Maintain Structural Elements,05/05/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-018424-2017,Active
"89 HANCOCK ST
Cambridge, MA 02139
(42.368831, -71.108236)",116-91,410.602,Maint. of Areas Free from Garbage and Rubbish,12/12/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-016401-2016,Active
"67 NORFOLK ST
Cambridge, MA 02139
(42.365777, -71.100922)",90-182-4,410.55,"Extermination of Insects, Rodents and Skunks",05/29/2013 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-001004-2013,Closed
